rDate,Month,Year,Weekday,Time,Time-Day,Morning,Afternoon,Night,Sender,clean_msg,emoji,word_count_group,Sentiment_Polarity,Sentiment_Label,Emosent_Polarity,Emosent_Label,is_msg,is_emoji
2023-11-03,11,2023,Friday,20:08:00,Night,0,0,1,Barde,nahh luis pero otros cuatro años así,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:09:00,Night,0,0,1,Chongui,yo ya lo dije en el grupo si gana massa en años vos vas a estar más contento que yo,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:09:00,Night,0,0,1,Chongui,sabes quién está atrás de la campaña de massa,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:10:00,Night,0,0,1,Chongui,dde las paso para acá,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:10:00,Night,0,0,1,Barde,no estoy de acuerdo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:10:00,Night,0,0,1,Chongui,el colorado de narvaez,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:10:00,Night,0,0,1,Barde,traidor,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:10:00,Night,0,0,1,Chongui,_,🤷,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:11:00,Night,0,0,1,Barde,pero viste como perdió jxc en las provincias radicales,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:12:00,Night,0,0,1,Barde,los radicales de jxc ya transaron con massa para las elecciones,_,regular msg,4,,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:12:00,Night,0,0,1,Chongui,a ver milei les dijo que alfonsín su procer fue el peor gobierno de la historia y que ellos eran unos inutiles,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:13:00,Night,0,0,1,Chongui,que pretendes que hagan,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:13:00,Night,0,0,1,Chongui,se quedan callados y pierden los votantes que les quedan,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:14:00,Night,0,0,1,Chongui,vos cagate de risa massa en el dijo voy a terminar con el kirchnerismo y vas a ver qué lo va a cumplir,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:15:00,Night,0,0,1,Barde,tengo mis dudas además luis no se trata de reemplazar a una banda por otra este massa es bravísimo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:16:00,Night,0,0,1,Barde,creo que la alianza de los radicales era con larreta,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:16:00,Night,0,0,1,Chongui,confirmo que si,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:18:00,Night,0,0,1,Chongui,larreta loustau y los radichetas es la oposición de centro izq que parece emerger,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:19:00,Night,0,0,1,Chongui,y el peronismo de jxc se va a alinear atrás de massa,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:23:00,Night,0,0,1,Chongui,massa pivotara entre ellos y grabois con mk,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:23:00,Night,0,0,1,Chongui,al menos los dos primeros años,_,short msg,2,,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,20:24:00,Night,0,0,1,Chongui,calcado a lo que hizo néstor con duhalde,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-03,11,2023,Friday,21:15:00,Night,0,0,1,Fede,gracias,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,02:49:00,Night,0,0,1,Matias,un amigo me lo manda está ahí,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,03:12:00,Night,0,0,1,Delca,q locura,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,12:56:00,Morning,1,0,0,Chogau,acá en melbourne,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,16:08:00,Afternoon,0,1,0,Yames,cupelli vos venís con segal y del carril o se encuentran todos por acá avisen che,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,16:10:00,Afternoon,0,1,0,Charlie,desde la oficina de américan de santa fe esta ahí nomas,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,16:19:00,Afternoon,0,1,0,Yames,confirmo que si,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,16:21:00,Afternoon,0,1,0,Javo,como sabes sobre la materia no todo es el colon en tu vida ,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,19:11:00,Afternoon,0,1,0,Yames,que hace beliera,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,19:11:00,Afternoon,0,1,0,Fede,ya se fumo toda la frula antes de la marcha,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,20:23:00,Night,0,0,1,Rodo,ese es gastón,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,20:33:00,Night,0,0,1,Belle,no es mi hermano yo soy el que grabo este backstage,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,20:36:00,Night,0,0,1,Eze,le chupaste las tetas a moira gasti,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,20:36:00,Night,0,0,1,Belle,ese es de brito ,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,20:38:00,Night,0,0,1,Eze,hay otro gastón del ilse en este chat que si lo hizo me consta,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,21:08:00,Night,0,0,1,Rodo,perdón quise decir christian un capo mándale un abrazo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-04,11,2023,Saturday,21:51:00,Night,0,0,1,Belle,serán dados ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,00:02:00,Night,0,0,1,Matias,nadie dice nada cuánto respeto en este chat,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,00:45:00,Night,0,0,1,Charlie,para newman ,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,00:59:00,Night,0,0,1,Charlie,_,❓,short msg,3,Neutral,0.073,Positive,msg,emoji
2023-11-05,11,2023,Sunday,01:07:00,Night,0,0,1,Fede,me voy a una fiesta swinger,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,01:08:00,Night,0,0,1,Matias,buenísimo tío,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,01:09:00,Night,0,0,1,Fede,_,🔥🔥🔥🔥🔥🔥,short msg,3,Neutral,0.14,Positive,msg,emoji
2023-11-05,11,2023,Sunday,01:13:00,Night,0,0,1,Yames,venís del desfile del orgullo tío,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,01:14:00,Night,0,0,1,Charlie,jajajjajaba,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,04:56:00,Night,0,0,1,Javo,dos gotas de agua con ácido hialuronico ,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,10:56:00,Morning,1,0,0,Juan,como te fue fede ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,11:14:00,Morning,1,0,0,Morza,no con este,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,14:44:00,Afternoon,0,1,0,Chongui,buen día para reflexionar de es un montón de verdad tal vez y solo tal vez esa idiosincrasia argentina que muchos reniegan tenga algo que ver y si en lugar de mirar y admirar tanto lo de afuera miraramos y quisiéramos más lo de adentro no nos iría tan mal,_,regular msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,14:46:00,Afternoon,0,1,0,Matias,yo diría de ,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,14:49:00,Afternoon,0,1,0,Juan,que no lo dejen afuera al chango cárdenas matiiiii,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,14:49:00,Afternoon,0,1,0,Matias,gorditusun te despertaste sentimental,_,short msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,14:50:00,Afternoon,0,1,0,Matias,o no son ,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:21:00,Afternoon,0,1,0,Fede,eso es lo que dice moreno,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:22:00,Afternoon,0,1,0,Fede,asi cerraron la importacion todo con lo nuestro,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:23:00,Afternoon,0,1,0,Chongui,y capaz que no esté tan mal,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:24:00,Afternoon,0,1,0,Fede,y no,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:25:00,Afternoon,0,1,0,Fede,si se cierra la importacion hay mas trabajo en la fabricas,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:36:00,Afternoon,0,1,0,Loro,que fabricas,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:43:00,Afternoon,0,1,0,Chongui,alguien va a invertir no serán marcas internacionalespero a quien le inporta,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:43:00,Afternoon,0,1,0,Chongui,no uso new balance reebok lacoste ni benetton,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:44:00,Afternoon,0,1,0,Chongui,uso pampero flecha y tomo termidor,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:46:00,Afternoon,0,1,0,Javo,después manda foto del tetra gordo ,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:48:00,Afternoon,0,1,0,Chongui,un rico mendocino,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,16:50:00,Afternoon,0,1,0,Fede,no sé algo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:00:00,Afternoon,0,1,0,Nelson,las trolas también son nacionales ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:00:00,Afternoon,0,1,0,Eze,nunca te morfaste una paraguaya chongui eso es comercio exterior,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:07:00,Afternoon,0,1,0,Fede,dominicana seguro,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:07:00,Afternoon,0,1,0,Fede,nunca una gonzalez catan,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:07:00,Afternoon,0,1,0,Nelson,el gordo le hace honor al mercosur y la patria grande sudamericana en lo que a trolas se refiere,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:08:00,Afternoon,0,1,0,Fede,asi son los peronistas todos con iphone,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:20:00,Afternoon,0,1,0,Chongui,si fue en tucumán tmb cuenta,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:20:00,Afternoon,0,1,0,Chongui,ahí si la cague,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:20:00,Afternoon,0,1,0,Chongui,lo recomiendo barato y muy muy muy rico,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,17:23:00,Afternoon,0,1,0,Charlie,pasa en todos los deportes,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:21:00,Afternoon,0,1,0,Chongui,se destapó un tapado,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:21:00,Afternoon,0,1,0,Chongui,muy bien las verduritas,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:22:00,Afternoon,0,1,0,Chongui,chori morci chinchu carnecita y pollo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:23:00,Afternoon,0,1,0,Chongui,_,💪,short msg,3,Neutral,0.556,Positive,msg,emoji
2023-11-05,11,2023,Sunday,18:23:00,Afternoon,0,1,0,Juan,como estas para la semi de hoy catlitos,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:23:00,Afternoon,0,1,0,Charlie,en un rato salgo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:24:00,Afternoon,0,1,0,Charlie,gana cualquiera,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:32:00,Afternoon,0,1,0,Morza,este chat es una poronga nadie habla de boca,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:56:00,Afternoon,0,1,0,Delca,jajajajajajs,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:57:00,Afternoon,0,1,0,Delca,morsita putoo,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,18:59:00,Afternoon,0,1,0,Aguja,de quien,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:02:00,Afternoon,0,1,0,Delca,mierdaas,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:21:00,Afternoon,0,1,0,Morza,igual que francia,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:22:00,Afternoon,0,1,0,Aguja,el consuelo es que metieron mucho huevo morsa,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:23:00,Afternoon,0,1,0,Aguja,no jugaron del todo bien pero dejaron todo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:23:00,Afternoon,0,1,0,Morza, esto es verdad he ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:25:00,Afternoon,0,1,0,Aguja,viste la piña de fabra lo durmió al brazuca puto ese,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:25:00,Afternoon,0,1,0,Morza,aquí es estas finales lo importante es dar la cara y competir,_,regular msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:25:00,Afternoon,0,1,0,Aguja,estoy de acuerdo,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:26:00,Afternoon,0,1,0,Aguja,lo que metió cavani,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:27:00,Afternoon,0,1,0,Morza,a este primo habría que ponerle mínimo partidos de sanción,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:28:00,Afternoon,0,1,0,Morza,si es un referente mundial un tipo a nivel de balón de oro,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:28:00,Afternoon,0,1,0,Juan,en valencia también metía,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:28:00,Afternoon,0,1,0,Morza,donde ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:28:00,Afternoon,0,1,0,Juan,goles no metía amagues de gol,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:29:00,Afternoon,0,1,0,Morza,me sorprende,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:30:00,Afternoon,0,1,0,Aguja,lo del no fue joda miren,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:31:00,Afternoon,0,1,0,Morza,un gladiador,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:31:00,Afternoon,0,1,0,Aguja,un gladiador travieso,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:31:00,Afternoon,0,1,0,Aguja,curioso,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:31:00,Afternoon,0,1,0,Juan,secuelas,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:32:00,Afternoon,0,1,0,Juan,ya no es más tío es tie,_,short msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:32:00,Afternoon,0,1,0,Aguja,de gasti beliera saben algo,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:33:00,Afternoon,0,1,0,Morza,quien,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:33:00,Afternoon,0,1,0,Juan,gastiii,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:33:00,Afternoon,0,1,0,Juan,gastiii,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:33:00,Afternoon,0,1,0,Juan,colooo,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:33:00,Afternoon,0,1,0,Aguja,estará sin batería yo creo que cuando cargue el celu nos envía algún sticker amistoso,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:34:00,Afternoon,0,1,0,Morza,i porno no ,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:35:00,Afternoon,0,1,0,Aguja,después de lo de ayer no creo que vea más porno por un tiempo,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:35:00,Afternoon,0,1,0,Aguja,quizás le pasa lo mismo,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:36:00,Afternoon,0,1,0,Morza,es muy temprano ahí están todos durmiendo fuentes vos estas despierto,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:36:00,Afternoon,0,1,0,Aguja,cuanta tela para cortar,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:38:00,Afternoon,0,1,0,Aguja,vaya locura,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:39:00,Afternoon,0,1,0,Morza,vaya locura,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:40:00,Afternoon,0,1,0,Juan,respira guardiolase le venía negra,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:41:00,Afternoon,0,1,0,Morza,y el maracaná,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:42:00,Afternoon,0,1,0,Aguja,el pep seguro le puso el  a taborda,⚠️,regular msg,5,Positive,-0.068,Negative,msg,emoji
2023-11-05,11,2023,Sunday,19:42:00,Afternoon,0,1,0,Aguja,ese pibe es cosa seria,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:43:00,Afternoon,0,1,0,Juan,estaba pensando en comprar más jugadores no tenía plantilla para competir,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:45:00,Afternoon,0,1,0,Morza,bueno si está medio cagado para el mundial de clubes,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:46:00,Afternoon,0,1,0,Morza,ahora está más complicado,_,short msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:46:00,Afternoon,0,1,0,Juan,pensaban hacer canje por de bruin y sumar un par de palos verdes,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:46:00,Afternoon,0,1,0,Morza,buena esa,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:49:00,Afternoon,0,1,0,Yames,(risa),_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:50:00,Afternoon,0,1,0,Morza,me sorprende,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:50:00,Afternoon,0,1,0,Aguja,en negro nelson de que se estará disfrazando,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:51:00,Afternoon,0,1,0,Nelson,disfruten pollitos,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:52:00,Afternoon,0,1,0,Aguja,te quiero negro,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:52:00,Afternoon,0,1,0,Morza,yo creo que se acostó tan tarde x el sambostomo que debe estar durmiendo,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:52:00,Afternoon,0,1,0,Nelson,yo más crack,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:52:00,Afternoon,0,1,0,Morza,a no ahí está,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:52:00,Afternoon,0,1,0,Nelson,confirmo que si,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:53:00,Afternoon,0,1,0,Morza,holii,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:53:00,Afternoon,0,1,0,Nelson,siempre doy la cara no como los trolos del tío y beliera,_,regular msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:53:00,Afternoon,0,1,0,Nelson,a cavani lo banco a muerte,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:53:00,Afternoon,0,1,0,Aguja,el tío da la cara pero maquillado,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:54:00,Afternoon,0,1,0,Morza, yo también,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:54:00,Afternoon,0,1,0,Aguja,todos lo hacemos,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:54:00,Afternoon,0,1,0,Nelson,la estrategia era ir a penales,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:54:00,Afternoon,0,1,0,Nelson,falló por poquito,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Morza,hace en os era buenísimo no,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Aguja,hay torneos de penales en muchos barrios,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Aguja,digo por ahí,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Nelson,es crack yo lo re banco,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Aguja,quien sabe,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:55:00,Afternoon,0,1,0,Yames,no sean malos che,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Nelson,bueno ustedes se comieron en el maracaná con estos por eso tratamos de defender mejor,_,regular msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Aguja,es crack pero ayer fue un desastre,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Nelson,son partidos,_,short msg,4,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Aguja,era el partido para cavani,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Aguja,no es un partido mas negro,_,short msg,2,,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Nelson,no le llegó una bien,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:56:00,Afternoon,0,1,0,Nelson,es ,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Morza,ah claro,_,short msg,5,Positive,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Nelson,necesita juego,_,short msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Aguja,la que le llegó parecía rondon,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Nelson,barco y medina no jugaron a la altura,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Morza,quizás no estaba para jugar,_,short msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Nelson,para mí cavani no tiene la culpa de eso,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:57:00,Afternoon,0,1,0,Nelson,la que picó solo merentiel no se la dió,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:58:00,Afternoon,0,1,0,Aguja,es cierto que jugar de en este boca es imposible,_,regular msg,1,Negative,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:58:00,Afternoon,0,1,0,Nelson,pero cavani sabe todo lo que tiene que hacer el ,_,regular msg,3,Neutral,0.0,Neutral,msg,emoji
2023-11-05,11,2023,Sunday,19:58:00,Afternoon,0,1,0,Morza,la culpa es la camiseta,_,short msg,1,Negative,0.0,Neutral,msg,emoji
